crash_Id,fecha,route,operator,aircraft_type,all_aboard,passangers_onboard,crew_aboard,deaths_number,passenger_fatalities,crew_fatalities
292,1932-09-17,"Selsdon Park, England",Air Union,Liore-et-Olivier 213,2,0,2,1,0,1
293,1932-09-18,"Byron Bay, Australia",New England Airways,De Havilland DH-80,3,2,1,3,2,1
294,1932-10-12,"Port Etienne, Mauritania",Aeropostale,Latecoere 28,1,0,1,1,0,1
295,1932-10-26,"Villa Monte, Bolivia",Lloyd Aero Boliviano,Ford Tri-motor 5,2,0,2,2,0,2
296,1932-10-29,"Ramsgate, England",Deutsche Lufthansa,Junkers W-33,2,0,2,2,0,2
297,1932-11-02,"Echterpfuhl, Germany",Deutsche Lufthansa,Junkers F-13,5,3,2,5,3,2
298,1932-11-25,"Marianna, Arkansas",Hunter Airways,Travel Air 6000,2,1,1,2,1,1
299,1932-12-14,"Amarillo, Texas",Trans Continental and Western Air,Ford 5,2,0,2,2,0,2
300,1932-12-14,"Rocky Ridge, Colorado",Boeing Air Transport,Boeing 40,1,0,1,1,0,1
301,1932-12-26,"Wau, Australia",Guinea Airways,De Havilland DH-60,1,0,1,1,0,1
302,1933-01-10,Algiers,Aeropostale,CAMS 53,3,0,3,1,0,1
303,1933-01-14,"Newark, New Jersey",Eastern Air Transport,Curtiss Condor 18,2,0,2,2,0,2
304,1933-01-20,"Marietta, Georgia",American Airways,Stearman 4,1,0,1,1,0,1
305,1933-01-20,"Bourne, Texas",American Airways,Stearman 4,1,0,1,1,0,1
306,1933-01-24,"Eugene, Oregon",Pacific Air Transport,Ford 5-AT-D,3,1,2,2,0,2
307,1933-03-11,"Near Mendoza, Argentina",Pan American Grace Airways,Fairchild FC-2W,2,0,2,2,0,2
308,1933-03-25,"Hayward, California",Varney Airlines,Lockheed Orion 9,3,2,1,3,2,1
309,1933-03-28,"Near Dixmude, Belgium",Imperial Airways,Armstrong Whitworth Argosy II,15,12,3,15,12,3
310,1933-04-03,"Hemkenrode, Germany",Deutsche Lufthansa,Junkers F-13,2,1,1,1,1,0
312,1933-04-23,"Near Castrovillari, Calabria, Italy",Air Orient,Cams 53-1,8,5,3,5,2,3
313,1933-04-29,"Traunstein, Germany",Eurasia,Junkers W-34,4,2,2,4,2,2
314,1933-05-09,"Near Viladrau, Spain",Aeropostale - La Tecoere Company,Latecoere 28-1,6,3,3,6,3,3
315,1933-06-04,"Bowling Green, Virginia",Eastern Air Transport,Pitcairns PA-6,1,0,1,1,0,1
316,1933-06-11,"Glenview, Illinois",Palwaukee,Sikorsky S-38B (flying boat),9,7,2,9,7,2
317,1933-07-18,Aegean Sea,Societa Anonima Aero Expresso Italiana,CMASA Wal (flying boat),6,2,4,6,2,4
318,1933-08-29,"Quay, New Mexico",Trans Continental and Western Air,Ford 5-AT-B Tri Motor,5,3,2,5,3,2
319,1933-09-12,"Near Ljubljana, Yugoslavia",Aeroput,Farman F-306,8,6,2,8,6,2
320,1933-10-10,"Chesterton, Indiana",United Air Lines,Boeing 247,10,7,3,10,7,3
321,1933-10-31,"Etobon, France",Air France,Farman F-301,5,2,3,2,1,1
322,1933-11-09,"Portland, Oregon",United Air Lines,Boeing 247,10,7,3,4,3,1
323,1933-11-10,"Moriarty, New Mexico",Trans Continental and Western Air,Northrop Delta,1,0,1,0,0,0
324,1933-11-20,"Near Tsinan, China",China National Aviation Corporation,Stinson,8,7,1,8,7,1
325,1933-11-21,"Near Kharkov, Ukraine, USSR",Kalinin,Kalinin K-7,20,0,20,14,0,14
326,1933-11-24,"Wedron, Illinois",National Air Transport,Boeing 247,2,0,2,2,0,2
327,1933-12-11,"Hamburg, Germany",Deutsche Lufthansa,Focke-Wulf A-17,10,8,2,6,4,2
328,1933-12-14,"Eshowe, South Africa",Union Airways,Junkers W-34,6,4,2,5,3,2
329,1933-12-30,"Near Ruysselede, Belgium",Imperial Airways,Avro 10,10,8,2,10,8,2
330,1934-01-15,"Corbigny, France",Air France,Dewoitine D-332,14,10,4,14,10,4
332,1934-02-23,"Near Salt Lake City, Utah",Boeing Aircraft Company,Boeing 247,8,5,3,8,5,3
335,1934-03-10,"Pereira, Colombia",Pan American Airways (Scadta),Sikorsky S-38 Flying Boat,6,4,2,5,3,2
336,1934-03-22,"Near Lima, Peru",Pan American Grace Airlines,Ford 5-AT-C Tri-Motor,15,12,3,3,0,3
337,1934-04-10,"Ningpo Bay, China",China National Aviation Corporation,Sikorsky S-38BB,3,1,2,3,1,2
338,1934-05-09,English Channel,Air France,Wibault 282T,6,3,3,6,3,3
339,1934-05-31,"Croydon, England",Air France,Liore-et-Olivier 213,2,0,2,2,0,2
340,1934-06-09,"Mongaup Mountain, New York",American Airways,Curtiss Condor T-32,7,4,3,7,4,3
341,1934-06-11,"Junin, Argentina",Panagra,Ford 5-AT-C Tri-Motor,10,7,3,6,3,3
342,1934-06-22,"Chausseehausen, Germany",Deutsche Lufthansa,Dornier Merkur,7,5,2,1,0,1
343,1934-06-23,"Burbank, California",Aerevias Centrales Air Service,Lockheed Orion,1,0,1,1,0,1
344,1934-07-09,"San Bernardino, California",United Air Services,Lockheed Vega,4,3,1,3,2,1
345,1934-07-27,"Near Tuttlingen, Germany",Swissair,Curtiss AT-32C Condor,12,9,3,12,9,3
346,1934-08-05,"Bahia, Brazil",Air France,Latecoere 26,2,0,2,2,0,2
348,1934-08-31,"Amazonia, Missouri",Rapid Air Transport,Stinson  SM-6000B,5,4,1,5,4,1
349,1934-10-02,English Channel,Hillman's Airways,de havilland 89 Dragon Rapide,7,6,1,7,6,1
350,1934-10-03,"Near Winton, Australia",Qantas,de Havilland DH-50A,3,2,1,3,2,1
351,1934-10-19,"Bass Strait, Australia",Holymans Airways,de Havilland DH-86,11,9,2,11,9,2
352,1934-11-02,"Kiapit, Australia",Holdens Air Transport Service,De Havilland DH-61,4,2,2,2,2,0
353,1934-11-15,"Amazonia, Montana",Rapid Air Transport,Stinson SM-6000-B,2,0,2,2,0,2
354,1934-11-15,"Near Longreach, Australia",Qantas,de Havilland DH-86,4,3,1,4,3,1
355,1934-12-07,"Salchau, Germany",Deutsche Lufthansa,Junkers F-13,3,0,3,3,0,3
356,1934-12-08,"Columbia, Missouri",Braniff Airlines,Lockheed Vega 5C,1,0,1,1,0,1
357,1934-12-10,"Palma Soriano, Cuba",Cubana de Aviacion,Ford 4-AT-E Tri-motor,8,5,3,4,2,2
358,1934-12-20,"Rutbah Wells, Syria",KLM Royal Dutch Airlines,Douglas DC-2-115A,7,3,4,7,3,4
359,1934-12-22,"Sunbright, Tennessee",American Airlines,Lockheed Orion 9D,1,0,1,1,0,1
360,1934-12-31,NaN,Aeroflot,Tupolev ANT-9,10,8,2,10,8,2
361,1935-01-08,"Near Karachi, Pakistan",Indian Air Force,Wapiti,2,0,2,0,0,2
362,1935-01-26,"Pittsburgh, Pennsylvania",Trans Continental and Western Air,Consolidated Fleetster,1,0,1,1,0,1
363,1935-01-31,"Stettin, Germany",Deruluft,Junkers JU-52/3m,11,8,3,11,8,3
364,1935-02-12,"Off Point Sur, Californiia",Military - US Navy,Goodyear-Zeppelin U.S.S. Macon (airship),83,0,83,2,0,2
365,1935-03-07,"Schievelbein, Germany",Deruluft,Rochrbach Roland,3,0,3,0,0,0
366,1935-03-15,"El Arish, Egypt",Misrair,de Havilland Dragon 1,6,5,1,3,2,1
367,1935-03-29,"Off Samland, Germany",Deutsche Lufthansa,Junkers F-13,5,0,5,5,0,5
368,1935-04-01,"Beauvais, France",Air France,Farman F-300,3,0,3,1,0,1
369,1935-04-06,"Brilon, Germany",KLM Royal Dutch Airlines,Fokker F-12,7,2,5,7,2,5
370,1935-05-01,"Near Walsenberg, Colorado",Varney Air Lines,Lockheed Vega,1,0,1,1,0,1
371,1935-05-06,"Atlanta, Missouri",Trans Continental and Western Air,Douglas DC-2-112,14,12,2,5,3,2
372,1935-05-18,"Near Moscow, Russia",Gor'ky Eskadril'ya,Tupolev ANT-20 / I-5,50,37,13,50,37,13
373,1935-05-18,"Flint, Michigan",Knowles Flying Service of Detroit,Ford model 4-AT-E,12,11,1,3,2,1
374,1935-05-27,"Glendo, Wyoming",Wyoming Air Service,Boeing 221,1,0,1,1,0,1
375,1935-05-28,"Maywood, Illinois",Chicago and Southern Airlines,Stinson SM6000B Tri-motor,2,1,1,2,1,1
377,1935-06-24,"Medellin, Colombia",Servicio Aereo Columbiano / SCADTA,Ford Tri-Motor / Ford Tri-Motor,20,18,2,17,15,2
378,1935-07-14,"Amsterdam, Netherlands",KLM Royal Dutch Airlines,Fokker F-XXII,20,15,5,6,2,4
379,1935-07-19,"Off Chandeleur Island, Mississippi",Wedell-Williams Air Service Corporation,General 102-E,2,1,1,2,1,1
380,1935-07-20,"Pian Giacomo, Switzerland",KLM Royal Dutch Airlines,Douglas DC-2,13,9,4,13,9,4
381,1935-07-23,"Cardiff, United Kingdom",Jersey Airways,de Havilland DH-84 Dragon,8,7,1,1,3,0
382,1935-07-28,"El Retiro, Colombia",Fuerza Aerea Colombiana,Junkers W-34,5,3,2,5,3,2
383,1935-08-07,"Cairo, Egypt",Ala Littoria,Savoia-Marchetti S-66,7,3,4,7,3,4
385,1935-08-14,"Near Gilmer, Texas",Delta Air Lines,Stinson Model A,4,3,1,4,3,1
386,1935-08-15,"Walakpa, near Point Barrow, Alaska",Private,Lockheed Orion 9E Explorer float plane,2,1,1,2,1,1
387,1935-08-15,"Near Glendo, Wyoming",Aero Mayflower Transit Co,"Waco, model YLC",3,2,1,3,2,1
388,1935-09-01,"Burbank, California",Western Air Express,Boeing 247,3,0,3,3,0,3
389,1935-09-13,"Near Tambo, Panama",Panama Airways,Ford Tri-Motor,8,7,1,8,7,1
390,1935-10-02,"Off Finders Island, Victoria, Australia",Holyman Airways,de Havilland DH-86,5,3,2,5,3,2
391,1935-10-07,"Near Cheyenne, Wyoming",United Air Lines,Boeing 247D,12,9,3,12,9,3
392,1935-10-09,Gulf of Finland,Aero O-Y,Junkers F-13,6,4,2,6,4,2
393,1935-10-21,"Troy, New York",Chamberlin Flying Service,Curtiss AT-32C Condor,6,4,2,1,0,1
394,1935-10-30,"Cheyenne, Wyoming",United Air Lines,Boeing B-247-D,4,0,4,4,0,4
395,1935-11-02,"Off Nhambupe, Brazil",Air France,Latécoère 28-1,4,0,4,4,0,4
396,1935-11-09,"Near Fort Worth, Texas",Braniff Airlines,Lockheed Vega,1,0,1,1,0,1
397,1935-11-09,"Brindisi, Italy",Imperial Airways,Short S-17 Kent,13,10,3,12,9,3
398,1935-11-11,"Istres, France",Air France,Latecoere 28,3,0,3,3,0,3
399,1935-12-04,"Tours, France",Air Bleu,Caudron C-630 Simoun,2,0,2,1,0,1
400,1935-12-10,"Croydon, England",Sabena,Savoia-Marchetti SM73,11,7,4,11,7,4
401,1935-12-24,"Wroctaw, Poland",Deutsche Lufthansa,Heinkel He-70,3,2,1,3,2,1
402,1935-12-31,"Off Alexandria, Egypt",Imperial Airways,Short S-8 Calcutta flying boat,13,9,4,12,9,1
403,1936-01-14,"Tres Esquinas, Colombia",Military - Fuerza Aerea Colombiana,Junkers JU-52,16,13,3,13,10,3
404,1936-01-14,"Goodwin, Arkansas",American Airlines,Douglas DC-2-120,17,14,3,17,14,3
405,1936-01-17,"Near Cordillera, Boliva",Lloyd Aereo Boliviano,Junkers JU-52,13,10,3,13,10,3
406,1936-01-21,"Off Ajaccio, Corsica, France",Air France,CAMS 53,6,3,3,6,3,3
407,1936-01-29,"Denton, Texas",American Airlines,Vultee V-1,6,5,1,1,0,1
408,1936-02-10,Atlantic Ocean,Air France,Latecoere 301 (flying boat),6,1,5,6,1,5
409,1936-02-15,South Atlantic Ocean,Deutsche Lufthansa,Dormier Do-J-Iif Bos Wal flying boat,4,0,4,4,0,4
410,1936-03-05,"Near Tengya, China",China National Aviation Corporation,Ford 5-AT-D Tri-Motor,6,3,3,0,0,0
411,1936-03-14,"Ovalle, Chile",Lan Chile,Fairchild FC-2,5,4,1,5,4,1
412,1936-03-26,"Amemeca, Mexico",Mexicana,Ford 5-AT-B Tri Motor,14,10,4,14,10,4
413,1936-04-01,"Pavillon, New York",American Airlines,Stinson Model A,2,0,2,2,0,2
414,1936-04-07,"Uniontown, Pennsylvania",Trans Continental and Western Air,Douglas DC-2-112,14,11,3,12,10,2
415,1936-04-11,"Port of Spain, Trinidad",Pan American Airways,Sikorsky S-42A  Flying Boat,25,18,7,3,2,1
416,1936-04-15,"Near Turin, Italy",Avio Linee Italiane,OFM F-VIIb/3m,7,5,2,7,5,2
417,1936-04-17,"Orvin, Switzerland",Deutsche Lufthansa,Junkers JU-52,5,0,5,3,0,3
418,1936-04-21,"Senlis, France",Sabena,Fokker F-VII,2,0,2,2,0,2
419,1936-04-30,"Basel, Switzerland",Swissair,General Aviation GA-43,2,0,2,2,0,2
420,1936-05-16,"Mount Waverley, Australia",Holymans Airways,De Havilland DH-60 Moth,2,0,2,2,0,2
421,1936-06-09,"Malmo, Sweden",A B Aerotransport,Fokker F-XXII,15,11,4,1,1,0
422,1936-06-13,"Hannover, Germany",Deutsche Lufthansa,Junkers JU-160,6,4,2,1,1,0
423,1936-06-16,"Mt. Lihesten, Norway",Den Norske Luftfartskole,Junkers JU-52/3m,7,3,4,7,3,4
424,1936-07-15,"Zagreb, Croatia",Aeroput,Spartan Cruiser,7,5,2,7,5,2
425,1936-07-28,"Kulyab, Tajikistan",Aeroflot,Tupolev ANT-9,6,4,2,6,4,2
426,1936-07-31,"Off Channel Islands, Jersey",Guernsey Airways,Saro A-19 Cloud,10,8,2,10,8,2
427,1936-08-02,"Mazamet, France",Air France,Wibault 280,3,0,3,3,0,3
428,1936-08-03,"Ciudad Serdan,Mexico",Mexicana,Lockheed 9 Orion,1,0,1,1,0,1
429,1936-08-05,"St. Louis, Missouri",Chicago Southern Airlines,Lockheed 10B Electra,8,6,2,8,6,2
430,1936-08-06,"Choco, Colombia",SCADTA,Junkers F-13,3,1,2,2,1,1
431,1936-08-12,"Altenkirchen, Germany",British Airways,De Havilland DH-86,2,0,2,2,0,2
432,1936-08-22,"Mirabella, Greece",Imperial Airways,Short S-17 Kent,11,8,3,2,2,0
433,1936-09-05,"Near Pittsburgh, Pennsylvania",Pittsburgh Skyways Inc.,Stinson SM 6000B,11,10,1,10,9,1
434,1936-09-24,"Benghazi, Libya",Ala Littoria SA,CRDA CANT Z-506,10,7,3,9,7,2
435,1936-09-25,English Channel,Imperial Airways,Boulton and Paul P-71,2,0,2,2,0,2
436,1936-09-28,"Walsenberg, Colorado",Varney Air Lines,Lockheed  5 Vega,3,1,2,3,1,2
437,1936-09-29,"Napierville, Illinois",Blue Bird Air Service,Lockheed Vega 5C,4,3,1,4,3,1
438,1936-10-06,"Francisco Rueda,  Tabasco, Mexico",Mexicana,Lockheed Orion,1,0,1,1,0,1
439,1936-10-09,"Selby, North Yorkshire, United Kingdom",North Sea Aerial and General Transport,Blackburn B-2,1,0,1,1,0,1
440,1936-11-01,"Near Tabarz, Germany",Deutsche Lufthansa,Junkers JU-52,15,12,3,11,8,3
441,1936-11-17,"Nurnberg, Germany",Deutsche Lufthansa,Junkers JU-52/3m,16,13,3,4,3,1
442,1936-11-19,"London, England",British Airways,Fokker F-XII,4,0,4,2,0,2
443,1936-12-04,"Near Grenoble, France",Deutsche Lufthansa,Junkers JU-52/3m,6,3,3,6,3,3
444,1936-12-06,"Near Moscow, Russia",Deruluft,Antonov AN-9,14,11,3,9,7,2
445,1936-12-07,"Off Dakar, French West Africa",Air France,Latécoère 300 (float plane.,5,1,4,5,1,4
446,1936-12-09,"Croydon, England",KLM Royal Dutch Airlines,Douglas DC-2-115E,17,13,4,15,12,3
447,1936-12-15,"Near Salt Lake City, Utah",Western Air Express,Boeing 247D,7,4,3,7,4,3
448,1936-12-18,"Kellogg, Idaho",Northwest Orient Airlines,Lockheed 10 Electra,2,0,2,2,0,2
449,1936-12-19,"Near Milford, Pennsylvania",Eastern Air Lines,Douglas DC-2-112,11,8,3,0,0,0
450,1936-12-23,"Near Dallas, Texas",Braniff Airways,Lockheed 10 Electra,6,4,2,6,4,2
452,1936-12-27,"Newhall, California",United Air Lines,Boeing 247D,12,10,2,12,10,2
453,1937-01-11,"Near Playa V icente, Veracruz, Mexico",Mexicana,Lockheed 10E Electra,9,6,3,9,6,3
454,1937-01-12,"Near Newhall, California",Western Air Express,Boeing 247D,13,11,2,5,4,1
455,1937-01-26,"Oran, Algeria",Sabena,Sabca S-73,12,8,4,12,8,4
456,1937-02-09,"Off San Francisco, California",United Air Lines,Douglas DC-3A,11,9,2,11,9,2
457,1937-02-19,"McPherson Ranges, Queensland, Australia",Airlines of Australia,Stinson Model A,7,5,2,5,3,2
458,1937-03-12,"Bathurst, Gambia",Deutsche Lufthansa,Heinkel He-111V2,4,0,4,4,0,4
459,1937-03-24,"Near Ouroux, France",Imperial Airways,Short  S-23 (flying boat),6,1,5,5,1,4
460,1937-03-25,"Clifton, Pennsylvania",Trans Continental and Western Air,Douglas DC-2-112,13,10,3,13,10,3
461,1937-03-26,"Wetnum, Germany",Deutsche Lufthansa,Junkers JU-52/3m,6,4,2,0,0,0
462,1937-05-06,"Lakehurst, New Jersey",Deutsche Zeppelin Reederei,Zeppelin LZ-129,97,36,61,35,13,22
463,1937-05-20,"Stuttgart, Germany",Deutsche Lufthansa,Heinkel He-70,4,2,2,4,2,2
464,1937-06-02,Desertores Island Región de Los Lagos,Fuerzs Aerea De Chile,Sirkorsky S-43 (flying boat),9,5,4,9,5,4
465,1937-06-20,NaN,ENTA,Travel Air 6000,6,5,1,6,5,1
466,1937-07-02,"Off Lae, New Guinea",Private - Purdue Reasearch Foundation,Lockheed 10E Electra,2,0,2,2,0,2
467,1937-07-28,"Hal, Belgium",KLM Royal Dutch Airlines,Douglas DC-2-115L,15,10,5,15,10,5
468,1937-08-02,"Wadi Halfa, Sudan",Ala Littoria,Savoia-Marchetti SM73,9,5,4,9,5,4
469,1937-08-02,"Off Cristobal, Panama",Pan American Grace Airways,Sikorsky S-43,14,11,3,14,11,3
470,1937-08-06,"Bistrita, Romania",Aeroflot,Douglas DC-2,5,2,3,5,2,3
471,1937-08-08,"Chilang Point, Bias Bay, China",China National Aviation Corporation,Sikorsky S-43,11,8,3,3,0,3
472,1937-08-10,"Daytona Beach, Florida",Eastern Air Lines,Douglas DC-2,9,7,2,4,2,2
473,1937-08-23,"San Luis, Argentina",Pan American Grace Airways,Douglas DC-2,3,0,3,3,0,3
474,1937-08-27,"Wau, Papua New Guinea",Guinea Airways,Stinson SR-7 Reliant,1,0,1,1,0,1
475,1937-10-01,"Phaleron Bay, Greece",Imperial Airways,Short Empire flying boat,14,9,5,2,2,0
476,1937-10-06,"Palembang, Netherlands Indies",KLM Royal Dutch Airlines,Douglas DC-3,11,7,4,4,1,3
477,1937-10-17,"Haydens Peak, Wyoming",United Air Lines,Douglas DC-3,19,16,3,19,16,3
478,1937-10-27,Off Western Africa,Air France,Dewoitine D-333,7,2,5,7,2,5
479,1937-11-11,"Warsaw, Poland",Lot Polish Airlines,Lockheed 10 Electra,11,9,2,4,2,2
480,1937-11-12,"Mannheim, Germany",Deutsche Lufthansa,Heinkel He-111,12,9,3,10,7,3
481,1937-11-12,"Warsaw, Poland",LOT,Lockhed 10 Electra,11,9,2,4,2,2
482,1937-11-16,"Ostende, Belgium",Sabena,Junkers JU-52/3m,11,8,3,11,8,3
483,1937-11-26,"Croydon, United Kingdom",Deutsche Lufthansa,Junkers JU-52,3,0,3,3,0,3
484,1937-12-04,"Munich, Germany",Ala Littoria,Junkers JU-52,17,14,3,4,4,0
485,1937-12-05,"Brindisi Harbor, Italy",Imperial Airways,Short Empire Flying Boat,19,13,6,2,1,1
486,1937-12-05,"Brindisi, Italy",Imperial Airways,Short S-23 (flying boat),8,4,4,2,1,1
487,1937-12-08,"Saint Sauveur, France",Air France,Potez 621,7,6,1,2,1,1
488,1937-12-24,"Kasperske Hory, Czechoslovakia",Air France,Wibault 283-T12,3,1,2,3,1,2
489,1938-01-04,"Frankfurt, Germany",Lufthansa,Junkers JU-38,6,3,3,6,3,3
490,1938-01-10,"Bozeman, Montana",Northwest Orient Airlines,Lockheed 14H Super Electra,10,8,2,10,8,2
491,1938-01-11,"Pago Pago, U.S. Samoa",Pan American World Airways,Sikorsky S-42 (flying boat),7,0,7,7,0,7
492,1938-01-12,"North Pine, Ontario, Canada",General Airways,Stinson Reliant SR-9,1,0,1,1,0,1
493,1938-02-02,"Off San Clemente Island, California",Military - U.S. Navy / Military - U.S. Navy,Consolidated PBY-2 / Consolidated PBY-2,14,0,14,11,0,11
494,1938-02-05,"Kandalaksha, Russia",TsAGI,V6 (airship),19,0,19,13,0,13
495,1938-02-09,"Guadalupe, Mexico",Mexicana,Lockheed 10 Electra,2,0,0,2,0,0
496,1938-02-09,"Marseille, France",Air France,Lioré-et-Olivier H-242,12,7,5,8,5,3
497,1938-02-13,Mediterranean Sea,Ala Littoria SA,Cant Z-506,14,10,4,14,10,4
498,1938-02-22,"Pontoise, France",Deutsche Lufthansa,Junkers JU.52,3,0,0,3,0,0
499,1938-03-01,"Near Wawona, Cailifornia",Trans Continental and Western Air,Douglas DC-2-112,9,6,3,9,6,3
500,1938-03-07,"Datia, India",Air France,Potez 621,7,3,4,7,3,4
501,1938-03-08,"Somerton, Australia",Australian National Airways,De Havilland DH-60,1,0,1,1,0,1
502,1938-03-23,"Corsavy, France",Air France,Dewoitine D-338,8,5,3,8,5,3
503,1938-04-30,"Near Formia, Italy",Ala Littoria,Junkers JU-52,19,14,5,19,14,5
504,1938-05-05,"Balbuena, Mexico",Lineas Aéreas Mineras,Lockheed Vega 5B,6,5,1,1,5,1
506,1938-05-16,"Near Saugus, California",Northwest Orient Airlines,Lockheed 14-H2 Super Electra,9,7,2,9,7,2
507,1938-05-22,"Sao Paulo, Brazil",Cruzeiro do Sul,Junkers JU-52/3m,17,14,3,6,6,0
508,1938-05-24,"Cleveland, Ohio",United Air Lines,Douglas DST-A-207A,10,7,3,10,7,3
509,1938-05-27,"Alberno Canal, BC, Canada",Ginger Coote Airways,Fairchild 51,1,0,1,1,0,1
510,1938-05-27,"Langeoog, Germany",Deutsche Lufthansa,Heinkel 116,3,0,3,3,0,3
511,1938-06-08,"Near Singida, Tanzania",Wilson Airways,De Havilland DH-85,3,1,2,3,1,2
513,1938-07-08,"Billings, Montana",Northwest Orient Airlines,Lockheed 14 Super Electra,10,8,2,1,1,0
514,1938-07-14,"Off Sardinia, Italy",Ala Littoria,Savoia Marchetti S-66,20,16,4,20,16,4
515,1938-07-19,Andes,Panagra,Douglas DC-2,4,0,4,4,0,4
516,1938-07-22,"Stulpica, Romania",LOT Polish Airlines,Lockheed 14H Super Electra,14,12,2,14,12,2
517,1938-07-27,"Kisumu, Kenya",Imperial Airways,Armstrong-Withworth Atlanta,4,0,4,4,0,4
518,1938-07-29,Pacific Ocean between Manila and Guam,Pan American World Airways,Martin M-130 (flying boat),15,6,9,15,6,9
519,1938-08-10,"Debrecen, Hungary",Magyar Legiforagalmi,Ford Tri-motor F-VIII,12,10,2,12,10,2
520,1938-08-10,"Shishijima, Japan",Dai Nippon,Douglas DF-151,6,3,3,6,3,3
521,1938-08-12,"Near San Andres Tuxtla, VeraCruz, Mexico",Mexicana,Lockheed 10E Electra,11,8,3,11,8,3
522,1938-08-13,"Kiel, Germany",CSA Czech Airlines,Savoia-Marchetti SM73,17,14,3,16,13,3
523,1938-08-15,"Guanabara, Brazil",Syndicato Condor,Junkers JU-52/3m,9,5,4,9,5,4
524,1938-08-18,"Bucharest, Romania",LOT Polish Airlines,Lockheed 14 Super Electra,7,4,3,0,0,0
525,1938-08-18,"Montnago, Italy",Macchi,Macchi C-94,15,13,2,15,13,2
526,1938-08-24,"Wangmoon, China",China National Aviation Corporation,Douglas DC-2,17,13,4,14,12,2
528,1938-08-29,"Near Tucumcari, New Mexico",Transcontinental &Western Air,Ford Tri-motor,11,8,3,0,0,0
529,1938-08-29,"Innisfail, Australia",North Queensland Airways,De Havilland DH-84,9,8,1,5,4,1
530,1938-10-01,"Off Bathurst, Gambia",Deutsche Lufthansa,Dornier DO.18 (float plane),4,0,4,4,0,4
531,1938-10-01,"Grisons, Switzerland",Deutsche Lufthansa,Junkers JU-52/3m,13,10,3,13,10,3
532,1938-10-10,"Soest, Germany",Sabena,Savbia-Marchetti  S-73P,20,16,4,20,16,4
533,1938-10-25,"Mt. Dandenong, Australia",Australian National Airways,Douglas DC-2-112,18,14,4,18,14,4
535,1938-11-04,"Channel Islands, Jersey",Jersey Airways,de Havilland DH-86,14,13,1,14,13,1
536,1938-11-14,"Schiphol, Amsterdam",KLM Royal Dutch Airlines,Douglas DC-3,19,14,5,6,2,4
537,1938-11-18,"Regina, Saskatchewan, Canada",Trans Canada Air Lines,Lockheed 14 Electra,2,0,2,2,0,2
538,1938-11-26,"Bathurst, Gambia",Deutsche Lufthansa,Junkers JU90V2,15,10,5,12,9,3
539,1938-11-27,"Bagdad, Iraq",Imperial Airways,Short Empire Flying Boat,6,0,6,4,0,4
540,1938-11-29,"Off Point Reyes, California",United Air Lines,Douglas DC 3-A-SB-3-G-14,7,4,3,5,3,2
541,1938-12-02,"Mexico City, Mexico",Mexicana,Lockheed 10E Electra,8,5,3,8,5,3
542,1938-12-08,"Off Kuba Island, Okinawa",Japan Aviation Corporation,Nakajima A-T2,15,12,3,10,7,3
543,1938-12-09,"Amsterdam, Netherlands",KLM Royal Dutch Airlines,Lockheed 14-WF62 Super Electra,4,0,4,4,0,4
545,1939-01-07,"Paris, France",Swissair,Douglas DC-2-115B,17,12,5,5,2,3
546,1939-01-13,"Rio de Janeiro, Brazil",Syndicato Condor,Junkers JU-52/3m,10,7,3,10,7,3
547,1939-01-13,"Miles City, Montana",Northwest Orient Airlines,Lockheed 14-H Super Electra,4,2,2,4,2,2
548,1939-01-18,"Katherine, Australia",Guinea Airways,Lockheed 14 Electra,4,1,3,4,1,3
549,1939-01-21,Atlantic Ocean between N.Y. and Bermuda,Imperial Airways,Short S-23 (flying boat),13,8,5,3,2,1
550,1939-02-12,"Juneau, Alaska",Marine Airways,Fairchild 71(amphibious),6,5,1,6,5,1
551,1939-02-24,"Near Roubien, France",Deutsche Lufthansa,Junkers JU-52/3m,10,6,4,10,6,4
552,1939-03-14,"Haren, Belgium",Sabena,Junkers JU-52,3,0,3,3,0,3
553,1939-03-16,"Manzanares, Colombia",Deutsche Lufthansa,Junkers JU-86,8,6,2,8,6,2
554,1939-03-18,"Near Adler, Washington",Boeing Aircraft Company,Boeing 307 Stratoliner,10,8,2,10,8,2
555,1939-03-26,"Oklahoma City, Oklahoma",Braniff Airlines,Douglas DC-2-112,12,9,3,8,7,1
557,1939-05-01,"Lumbo, Mozambique",Imperial Airways,Short S-23 Empire Flying Boat,4,0,4,2,0,2
558,1939-05-02,"Near Marrakech, Morocco",Air France,Dewoitine D-338,9,6,3,9,6,3
